"","alt","temp2m","humidity","precip","atm","wind","m.fapar","classes[cv.train, rotulo]"
"739",0.722665993931142,0.24330900243309,0.708477278766941,0.543035993740219,0.46111111111111,0.212486656472693,0.611789326822462,"0"
"740",0.515894636092801,0.255474452554745,0.722827531225086,0.528951486697966,0.46111111111111,0.24018349153227,0.747994419253575,"0"
"742",0.790314281925023,0.203568532035685,0.683762955089025,0.455399061032864,0.46111111111111,0.158679784195494,0.527467736309731,"1"
"743",0.860654415111326,0.18815896188159,0.707148551687483,0.44131455399061,0.46111111111111,0.176653876114365,0.646930589466341,"1"
"744",0.395846128398311,0.21735604217356,0.730002657454159,0.435054773082942,0.46111111111111,0.229595222295952,0.833536798046739,"1"
"745",0.220877474601886,0.250608272506083,0.773850651076269,0.433489827856025,0.46111111111111,0.267822624852139,0.922479944192536,"1"
"746",0.0531890053538452,0.356042173560422,0.832048897156524,0.546165884194053,0.46111111111111,0.330515565044286,0.953610045343565,"1"
"747",0.0240484266733942,0.455798864557989,0.824873770927451,0.589984350547731,0.46111111111111,0.3178500331785,0.886379490756889,"1"
"748",0.257843671928631,0.54014598540146,0.533882540526176,0.524256651017214,0.412962962962962,0.162170739447794,0.535315660969655,"0"
"749",0.470157783824655,0.407137064071371,0.613606165293649,0.536776212832551,0.412962962962962,0.138859236605984,0.745204046041158,"0"
"750",0.499423736437938,0.365774533657745,0.652404996013819,0.550860719874804,0.412962962962962,0.148610830616543,0.68381583536798,"0"
"751",0.614894518639427,0.321978913219789,0.67446186553282,0.561815336463224,0.412962962962962,0.156746775915294,0.748604813393791,"0"
"752",0.693605028232464,0.247364152473642,0.702630879617327,0.566510172143975,0.412962962962962,0.143936989700239,0.680851063829787,"0"
"753",0.874469071351479,0.164639091646391,0.741163964921605,0.560250391236307,0.412962962962962,0.133435273073483,0.543163585629578,"0"
"754",0.898870401686053,0.141119221411192,0.773584905660377,0.543035993740219,0.412962962962962,0.181558523989498,0.68381583536798,"0"
"755",0.68670560954724,0.196269261962693,0.70156789795376,0.486697965571205,0.412962962962962,0.146071954069415,0.592082316009766,"0"
"756",0.758468547646157,0.195458231954582,0.678448046771193,0.455399061032864,0.412962962962962,0.126337959089467,0.510725497035228,"1"
"757",0.7721135647959,0.182481751824817,0.698378952963061,0.463223787167449,0.412962962962962,0.143879287960532,0.64788978025811,"1"
"758",0.79683795781183,0.193836171938362,0.759234653202232,0.500782472613459,0.412962962962962,0.194627968033236,0.590163934426229,"1"
"759",0.135397326791707,0.264395782643958,0.850119585437151,0.543035993740219,0.412962962962962,0.263062231326274,0.874258807115452,"1"
"760",0.00788395902920471,0.399837793998378,0.845336167951103,0.604068857589984,0.412962962962962,0.285421655462912,0.862922915940007,"1"
"761",0.00331496480515,0.488240064882401,0.825405261759234,0.586854460093897,0.412962962962962,0.279334121923776,0.719741890477851,"1"
"762",0.134241703332232,0.480129764801298,0.620249800690938,0.528951486697966,0.412962962962962,0.193733591067771,0.615364492500872,"0"
"763",0.335977869309183,0.384428223844282,0.647355833111879,0.575899843505477,0.412962962962962,0.174028446957676,0.693320544122776,"0"
"764",0.416219590766785,0.330900243309003,0.678713792187085,0.586854460093897,0.412962962962962,0.165863650789071,0.626961981164981,"1"
"765",0.462019591301594,0.278183292781833,0.694392771724688,0.586854460093897,0.412962962962962,0.152649952396065,0.622340425531915,"0"
"766",0.692407235128783,0.209245742092458,0.716981132075472,0.579029733959311,0.412962962962962,0.133117913505092,0.588943146145797,"1"
"767",0.922042293882938,0.13463098134631,0.75046505447781,0.564945226917058,0.412962962962962,0.118173162920862,0.581967213114754,"0"
"768",0.891851564268681,0.0900243309002433,0.781291522721233,0.550860719874804,0.412962962962962,0.116009347681833,0.653993721660272,"0"
"769",0.681295761330096,0.182481751824817,0.680839755514217,0.466353677621283,0.412962962962962,0.125241626035025,0.588768747820021,"0"
"770",0.744887791392784,0.163828061638281,0.711134732925857,0.496087636932707,0.412962962962962,0.142638700556822,0.551883501918382,"1"
"771",0.756730131411248,0.169505271695053,0.808397555142174,0.563380281690141,0.412962962962962,0.182366348345403,0.541681199860481,"1"
"772",0.0148712053004228,0.316301703163017,0.895562051554611,0.618153364632238,0.412962962962962,0.2531952338363,0.864318102546216,"1"
"773",0.53876387827953,0.317112733171127,0.685888918416157,0.604068857589984,0.366666666666666,0.115345777675197,0.803540286013254,"0"
"774",0.61467706507386,0.252230332522303,0.715918150411905,0.613458528951487,0.366666666666666,0.123481722973948,0.64073944890129,"0"
"775",0.620065696845373,0.221411192214112,0.716449641243688,0.61189358372457,0.366666666666666,0.108133060211765,0.585367980467387,"1"
"776",0.774216250647155,0.158961881589619,0.734520329524315,0.596244131455399,0.366666666666666,0.0976890453247165,0.576473665852808,"0"
"778",0.752090084742127,0.0665044606650446,0.789529630613872,0.560250391236307,0.366666666666666,0.077839646865353,0.620422043948378,"0"
"779",0.669519928352348,0.149229521492295,0.72840818495881,0.480438184663537,0.366666666666666,0.140474885317792,0.593390303453087,"0"
"780",0.732539068194731,0.158150851581508,0.768535742758437,0.508607198748044,0.366666666666666,0.157929661579297,0.615974886641088,"0"
"781",0.617868226593029,0.193025141930251,0.845336167951103,0.553990610328638,0.366666666666666,0.194022099766308,0.740059295430764,"1"
"782",0.00886660868851919,0.374695863746959,0.834972096731331,0.55868544600939,0.366666666666666,0.237875421943972,0.761248692012557,"0"
"783",0.467916236777273,0.313868613138686,0.685888918416157,0.607198748043818,0.366666666666666,0.0815614090764837,0.796215556330659,"0"
"784",0.400566509204582,0.274939172749392,0.697581716715386,0.616588419405321,0.366666666666666,0.0907648365598223,0.671782350889431,"0"
"786",1,0.0713706407137063,0.759766144034015,0.583724569640063,0.366666666666666,0.0402469634459479,0.552755493547262,"0"
"787",0.784907309462593,0.0543390105433902,0.785277703959607,0.571205007824726,0.366666666666666,0.0231383976226883,0.629054761074293,"0"
"788",0.886477645792496,0.0519059205190592,0.779697050225883,0.514866979655712,0.366666666666666,0.0554513718588615,0.605423787931636,"0"
"789",0.565944686622951,0.116788321167883,0.782885995216583,0.49452269170579,0.366666666666666,0.115345777675197,0.688960585978375,"0"
"790",0.217830843823164,0.238442822384428,0.831783151740633,0.511737089201878,0.366666666666666,0.19171403017801,0.877746773630973,"0"
"791",0.0146865703668696,0.420113544201135,0.753122508636726,0.508607198748044,0.366666666666666,0.218256830443438,0.805633065922567,"0"
"792",0.328292749586234,0.309813463098135,0.674727610948711,0.610328638497653,0.32037037037037,0.138109113989787,0.614666899197768,"0"
"793",0.483223579644146,0.267639902676399,0.679776773850651,0.610328638497653,0.32037037037037,0.116095900291394,0.626874782002093,"0"
"794",0.448886086463175,0.210867802108678,0.690672335902206,0.597809076682316,0.32037037037037,0.0827442947404864,0.641960237181723,"1"
"795",0.556968340862204,0.152473641524736,0.710603242094074,0.580594679186228,0.32037037037037,0.0550763105507631,0.653906522497384,"1"
"796",0.660608110626472,0.0924574209245742,0.750199309061919,0.572769953051643,0.32037037037037,0.0393814373503361,0.579525636553889,"0"
"799",0.310985121736468,0.127331711273317,0.824342280095668,0.491392801251956,0.32037037037037,0.131156054355039,0.711283571677712,"0"
"800",0.315516307333239,0.201946472019465,0.815838426787138,0.485133020344288,0.32037037037037,0.149707163670985,0.862922915940007,"0"
"801",0.0336291205015556,0.387672343876723,0.720967313313845,0.483568075117371,0.32037037037037,0.179077349182078,0.88585629577956,"1"
"802",0.210016130063068,0.35036496350365,0.660643103906457,0.577464788732394,0.32037037037037,0.185770750988142,0.569584931984653,"0"
"803",0.392721046468541,0.273317112733171,0.684825936752591,0.589984350547731,0.32037037037037,0.166181010357462,0.475933031042902,"0"
"804",0.579596182775799,0.184914841849148,0.705819824608025,0.593114241001565,0.32037037037037,0.122443091659214,0.530258109522148,"0"
"805",0.582374992834581,0.16139497161395,0.707148551687483,0.575899843505477,0.32037037037037,0.0944577479010992,0.571241716079526,"0"
"806",0.694394174843664,0.0948905109489052,0.738506510762689,0.564945226917058,0.32037037037037,0.0780127520844753,0.610481339379142,"1"
"807",0.824079773982304,0.0364963503649634,0.791655593941004,0.525821596244131,0.32037037037037,0.03917948126136,0.56662016044646,"0"
"808",0.766050893483359,0.00243309002433099,0.810789263885198,0.507042253521127,0.32037037037037,0.0261388880874758,0.559644227415417,"0"
"809",0.717084500443095,0.0291970802919708,0.812649481796439,0.489827856025039,0.32037037037037,0.0155217679813046,0.661056853854203,"0"
"810",0.493185883553188,0.137064071370641,0.790592612277438,0.471048513302035,0.32037037037037,0.0456997778483021,0.75043599581444,"0"
"811",0.068311047154622,0.328467153284672,0.715918150411905,0.458528951486698,0.32037037037037,0.0961022474827616,0.816184164632019,"1"
"812",0.57357634243664,0.149229521492295,0.717512622907255,0.575899843505477,0.274074074074074,0.116672917688468,0.520753400767353,"0"
"813",0.972588554411555,0.0178426601784267,0.771990433165028,0.480438184663537,0.274074074074074,0.980352557629612,0.522933379839554,"0"
"814",0.151472868944623,0.177615571776156,0.731331384533617,0.435054773082942,0.274074074074074,0.0364386486252561,0.839989536100453,"0"
"815",0.0290347129068796,0.360097323600973,0.694924262556471,0.417840375586854,0.274074074074074,0.113701278093535,0.737181723055459,"0"
"816",0.0773289515869498,0.385239253852392,0.559394100451767,0.500782472613459,0.274074074074074,0.280286200628949,0.358650156958493,"0"
"818",0.395721902609338,0.181670721816707,0.708477278766941,0.557120500782473,0.274074074074074,0.138974640085399,0.559905824904081,"0"
"819",0.498991528209678,0.129764801297648,0.728939675790593,0.543035993740219,0.274074074074074,0.0658665358760567,0.657045692361353,"0"
"820",0.622677570437028,0.0851581508515816,0.732925857028966,0.536776212832551,0.274074074074074,0.0542684861948588,0.655476107429369,"0"
"821",0.772265537153952,0.0113544201135442,0.781823013553016,0.519561815336463,0.274074074074074,0.0113383918525144,0.601063829787234,"0"
"822",0.864002978628631,0,0.790326866861547,0.508607198748044,0.274074074074074,1,0.539152424136728,"0"
"823",0.185475993421279,0.111111111111111,0.760031889449907,0.469483568075117,0.274074074074074,0.058884625371455,0.637949075688873,"0"
"824",0.0668313917059565,0.299270072992701,0.712729205421206,0.416275430359937,0.274074074074074,0.15423675023802,0.620422043948378,"0"
"825",0.0553079300216836,0.360097323600973,0.538400212596333,0.450704225352113,0.22037037037037,0.286835348085745,0.353505406348099,"0"
"826",0.281037821841953,0.212489862124899,0.700504916290194,0.543035993740219,0.22037037037037,0.186290066645509,0.639693058946634,"0"
"827",0.298600881435826,0.204379562043796,0.718044113739038,0.497652582159624,0.22037037037037,0.116932575517152,0.797872340425532,"0"
"828",0.388771504881651,0.166261151662612,0.708477278766941,0.491392801251956,0.22037037037037,0.0782435590433052,0.774241367282874,"0"
"829",0.683391477907133,0.083536090835361,0.756577199043316,0.486697965571205,0.22037037037037,0.0386313147341392,0.617021276595745,"0"
"830",0.640075342230942,0.102189781021898,0.776773850651076,0.482003129890454,0.22037037037037,0.0678572458959638,0.623822811301011,"0"
"831",0.0158357241623537,0.223033252230332,0.765346797767739,0.458528951486698,0.22037037037037,0.176249963936413,0.657045692361353,"1"
"832",0.0632192113801647,0.32441200324412,0.520329524315706,0.408450704225352,0.22037037037037,0.281901849340758,0.377223578653645,"0"
"833",0.0774855398079387,0.29683698296837,0.565771990433165,0.447574334898279,0.22037037037037,0.273852456651568,0.423439134984304,"0"
"834",0.0864114186059584,0.274128142741281,0.601381876162636,0.472613458528952,0.22037037037037,0.267216756585211,0.442099755842344,"0"
"835",0.145173859216027,0.222222222222222,0.696784480467712,0.516431924882629,0.22037037037037,0.245665156804478,0.636815486571329,"0"
"836",0.105348709605604,0.225466342254663,0.709806005846399,0.508607198748044,0.22037037037037,0.241943394593347,0.677711893965818,"0"
"837",0.0685154049679076,0.236820762368208,0.705288333776242,0.483568075117371,0.22037037037037,0.266957098756528,0.635594698290896,"0"
"838",0.0601489770498205,0.256285482562855,0.71007175126229,0.436619718309859,0.22037037037037,0.250685208159026,0.599494244855249,"0"
"840",0.0381006390041298,0.234387672343877,0.760829125697582,0.438184663536776,0.22037037037037,0.162747756844869,0.739623299616324,"0"
"841",0.148051293917578,0.206001622060016,0.665958012224289,0.480438184663537,0.166666666666666,0.267418712674187,0.551098709452389,"0"
"842",0.0565481319311796,0.219789132197891,0.699441934626628,0.480438184663537,0.166666666666666,0.265572257003549,0.528165329612836,"0"
"843",0.120658742680747,0.211678832116788,0.712463460005315,0.458528951486698,0.166666666666666,0.276910648856063,0.606034182071852,"0"
"844",0.082593925314625,0.230332522303325,0.719638586234388,0.424100156494523,0.166666666666666,0.285825567640864,0.642483432159051,"0"
"845",0.051228968150582,0.288726682887267,0.722827531225086,0.400625978090767,0.166666666666666,0.269697931392631,0.491977677014301,"0"
"846",0.0281973394937455,0.29683698296837,0.707680042519267,0.377151799687011,0.166666666666666,0.222151697873691,0.434077432856645,"0"
"847",0.00452618978236911,0.317112733171127,0.743024182832846,0.377151799687011,0.166666666666666,0.184299356625602,0.353767003836763,"0"
"848",0.167426655916574,0.182481751824817,0.595535477013022,0.410015649452269,0.166666666666666,0.269351720954387,0.56173700732473,"0"
"850",0.249885863136666,0.167072181670722,0.675259101780494,0.458528951486698,0.166666666666666,0.267620668763163,0.633327520055807,"0"
"851",0.297141034288691,0.170316301703163,0.700239170874302,0.461658841940532,0.166666666666666,0.268486194858775,0.654429717474712,"0"
"852",0.104130735866977,0.181670721816707,0.714057932500664,0.444444444444445,0.166666666666666,0.267389861804333,0.646756191140565,"0"
"853",0.0907786068363111,0.219789132197891,0.714589423332447,0.413145539906103,0.166666666666666,0.263119933065982,0.552057900244158,"1"
"854",0.00361407701271068,0.29764801297648,0.713792187084773,0.391236306729264,0.166666666666666,0.254608926459133,0.338681548657133,"0"
"855",0.212367186838921,0.126520681265207,0.665958012224289,0.416275430359937,0.112962962962963,0.245145841147111,0.595134286710848,"0"
"858",0.00966383625486965,0.253852392538524,0.711134732925857,0.375586854460094,0.112962962962963,0.253454891664984,0.436693407743286,"0"
"860",0.14725052720825,0.111111111111111,0.691735317565772,0.402190923317684,0.112962962962963,0.241972245463201,0.690006975933031,"0"
"861",0.118725652871623,0.142741281427413,0.707414297103375,0.397496087636933,0.112962962962963,0.250425550330342,0.623997209626788,"0"
"862",0.014968224617951,0.197891321978913,0.718044113739038,0.369327073552426,0.112962962962963,0.252041199042151,0.455266829438437,"1"
"863",0.1293957203473,0.142741281427413,0.680308264682434,0.367762128325509,0.0611111111111108,0.242491561120568,0.627833972793861,"0"
"864",0,0.213300892133009,0.712463460005315,0.350547730829421,0.0611111111111108,0.240702807189637,0.397279386117893,"0"
"865",0.00938999281968324,0.114355231143552,0.750730799893702,0.34585289514867,0,0.236028966273333,0.349755842343914,"0"
